1.0 6.010134023534524 1
2.0 6.010134023534524 0
2.0 6.47169002490686 0
3.0 6.325642495435256 0
4.0 6.460289922892337 0
5.0 5.69259389482105 1
6.0 5.69259389482105 0
6.0 6.625948128416247 0
7.0 6.47875835836586 0
8.0 5.80310004228633 0
9.0 5.980891141981 0
10.0 5.993338199843856 0
11.0 6.054934855652548 0
12.0 5.674132669718497 1
13.0 5.674132669718497 0
13.0 5.673099069984055 1
14.0 5.673099069984055 0
14.0 5.963700109279766 0
15.0 5.790336096905896 0
16.0 6.205182131009153 0
17.0 5.697844678180062 0
18.0 5.799993397413742 0
19.0 6.1377628847577705 0
20.0 6.202512331737625 0
21.0 6.521923198086484 0
22.0 5.500048188061899 1
23.0 5.500048188061899 0
23.0 5.757589815153934 0
24.0 5.5633084931510774 0
25.0 5.260525516077516 1
26.0 5.260525516077516 0
26.0 6.631054479253356 0
27.0 5.961696283494934 0
28.0 5.962258868560752 0
29.0 6.646964850631993 0
30.0 6.142197916656219 0
31.0 5.550172173382004 0
32.0 6.479663486017736 0
33.0 6.329293953998324 0
34.0 6.3140051953122365 0
35.0 5.8580844693121845 0
36.0 6.001158543881483 0
37.0 5.420986220602603 0
38.0 6.1817577820024665 0
39.0 6.010095731054084 0
40.0 6.298873684391942 0
41.0 6.144555754477522 0
42.0 5.823179775626995 0
43.0 6.445494235139397 0
44.0 6.587163513946687 0
45.0 6.246562715853373 0
46.0 5.793525856224867 0
47.0 6.149724865331989 0
48.0 5.5377459346179965 0
49.0 5.8248825484047515 0
50.0 5.305075681658249 0
51.0 5.968895205151368 0
52.0 5.994816987869847 0
53.0 6.130411349176154 0
54.0 5.932428476258005 0
55.0 6.11414455127425 0
56.0 6.190064910363987 0
57.0 5.949514846312548 0
58.0 5.820198971661826 0
59.0 6.151135680908083 0
60.0 6.297585589581225 0
61.0 6.976051208532262 0
62.0 6.14196871020687 0
63.0 6.3116046580686564 0
64.0 6.001506166542457 0
65.0 6.607036204028592 0
66.0 6.176870353521398 0
67.0 5.678160298119773 0
68.0 5.710868527714932 0
69.0 6.11853588341037 0
70.0 6.353010259261256 0
71.0 6.321757543453749 0
72.0 6.2182368649679205 0
73.0 5.821540833072569 0
74.0 6.005533040599786 0
75.0 6.113673758493736 0
76.0 6.097622864248499 0
77.0 6.489637165506236 0
78.0 6.261191132586288 0
79.0 6.805314301301958 0
80.0 6.310544979248613 0
81.0 6.116732815504082 0
82.0 6.275792565758286 0
83.0 6.001212915734043 0
84.0 5.535822386193753 0
85.0 6.8036016391402585 0
86.0 5.642764220588509 0
87.0 5.944512710375175 0
88.0 5.353407388109727 0
89.0 6.366565306762682 0
90.0 6.445181733953668 0
91.0 6.498584839279312 0
92.0 5.6676588791695846 0
93.0 6.20701453390419 0
94.0 6.281701836078282 0
