1.0 4.517707735426672 1
2.0 4.517707735426672 0
2.0 3.768426578492968 1
3.0 3.768426578492968 0
3.0 4.066967654700938 0
4.0 4.019224221284686 0
5.0 3.847074757191796 0
6.0 3.842946617861624 0
7.0 3.6116094407430412 1
8.0 3.6116094407430412 0
8.0 3.6724880281472903 0
9.0 3.7833216118730575 0
10.0 3.6653028673731827 0
11.0 3.9209576469467 0
12.0 3.401166769101584 1
13.0 3.401166769101584 0
13.0 3.1248618481742416 1
14.0 3.1248618481742416 0
14.0 3.6916182124690873 0
15.0 3.6211838662017497 0
16.0 3.7305374492430086 0
17.0 3.1243667756069162 1
18.0 3.1243667756069162 0
18.0 3.261607314859271 0
19.0 3.4540494454764055 0
20.0 2.928298738774436 1
21.0 2.928298738774436 0
21.0 3.0624372659442036 0
22.0 2.6506159672073855 1
23.0 2.6506159672073855 0
23.0 2.2365797798340576 1
24.0 2.2365797798340576 0
24.0 2.6170654207953974 0
25.0 3.102328789538196 0
26.0 3.030456920928116 0
27.0 2.649565071756241 0
28.0 2.861495383988086 0
29.0 2.745446092140545 0
30.0 2.680780078964639 0
31.0 2.8206319227037175 0
32.0 3.1272320682954002 0
33.0 2.711607396660987 0
34.0 2.5791477662566957 0
35.0 2.5682026909167366 0
36.0 2.470334781272958 0
37.0 2.3312763674739934 0
38.0 2.665614452563896 0
39.0 2.5865588907022787 0
40.0 2.476357542272028 0
41.0 2.2313565794751384 1
42.0 2.2313565794751384 0
42.0 2.1364577681445076 1
43.0 2.1364577681445076 0
43.0 2.170973246755299 0
44.0 2.3208232467267957 0
45.0 2.347077284848325 0
46.0 2.3536743483103026 0
47.0 2.3246758284289477 0
48.0 2.115848925026896 1
49.0 2.115848925026896 0
49.0 1.9855377541336627 1
50.0 1.9855377541336627 0
50.0 2.543125914050897 0
51.0 2.348447975245178 0
52.0 2.338465569272522 0
53.0 2.3821606819488292 0
54.0 1.872772826734149 1
55.0 1.872772826734149 0
55.0 1.792237629336089 1
56.0 1.792237629336089 0
56.0 2.3510704566289005 0
57.0 1.8275216707806932 0
58.0 2.06368634747273 0
59.0 2.071055300972114 0
60.0 1.7788644636943354 1
61.0 1.7788644636943354 0
61.0 2.166367892664698 0
62.0 2.061965404354145 0
63.0 1.7882321604124933 0
64.0 1.86632180896835 0
65.0 1.7294500301441946 1
66.0 1.7294500301441946 0
66.0 1.6958120881165073 1
67.0 1.6958120881165073 0
67.0 1.6029670987217675 1
68.0 1.6029670987217675 0
68.0 1.5525763461106188 1
69.0 1.5525763461106188 0
69.0 1.627668376522444 0
70.0 1.6508768156783926 0
71.0 2.124223011562413 0
72.0 1.3881427959152222 1
73.0 1.3881427959152222 0
73.0 1.5042274732099448 0
74.0 1.7998764244644954 0
75.0 1.487593881871028 0
76.0 1.620169623623428 0
77.0 1.5834861716324655 0
78.0 1.6730428767715582 0
79.0 1.6787218689656385 0
80.0 1.6645790332415131 0
81.0 1.6863471623990216 0
82.0 2.0586183475827355 0
83.0 1.6611278167908918 0
84.0 1.6420734508805275 0
85.0 1.6267102162666747 0
86.0 1.7799678469461604 0
87.0 1.6453804712632605 0
88.0 1.3943464268811185 0
89.0 1.2611248852831616 1
90.0 1.2611248852831616 0
90.0 1.476897362977601 0
91.0 1.4681480165356984 0
92.0 1.4298195091151886 0
93.0 1.448841268501384 0
94.0 1.4324159932969096 0
95.0 1.5420088146294735 0
96.0 1.6768064524646513 0
97.0 1.612910756884442 0
98.0 1.4213723326752368 0
99.0 1.6158808280288137 0
100.0 1.429457242631102 0
101.0 1.4065386634635155 0
102.0 1.6918460456137212 0
103.0 1.530056209969203 0
104.0 1.79646996370776 0
105.0 1.50403007359125 0
106.0 1.5592760011510498 0
107.0 1.5678511649839655 0
108.0 1.3909516235221129 0
109.0 1.4631327815060222 0
110.0 1.4752477335760246 0
111.0 1.3797147247359693 0
112.0 1.4263309076610795 0
113.0 1.2917392915490085 0
114.0 1.440212288408134 0
115.0 1.342456833453103 0
116.0 1.4920054235977633 0
117.0 1.3752230596635213 0
118.0 1.3353096940514801 0
119.0 1.3625924990014289 0
120.0 1.2802465142395514 0
121.0 1.3000054165142918 0
122.0 1.2976991711265173 0
123.0 1.161566626465776 1
124.0 1.161566626465776 0
124.0 1.2339657541099962 0
125.0 1.2441096100567401 0
126.0 1.2698945236662038 0
127.0 1.2577701111032846 0
128.0 1.357802486812024 0
129.0 1.165363283395834 0
130.0 1.1923083171434972 0
131.0 1.1381478133842644 1
132.0 1.1381478133842644 0
132.0 1.2163503115797691 0
133.0 1.3415623414236177 0
134.0 1.281270546226706 0
135.0 1.2941081670144163 0
136.0 1.2174944627603057 0
137.0 1.293801849190374 0
138.0 1.1765294347947821 0
139.0 1.1615668570695747 0
140.0 1.2884231570867755 0
141.0 1.2860557238851524 0
142.0 1.2234557675170143 0
143.0 1.0892367560675174 1
144.0 1.0892367560675174 0
144.0 1.077069389586929 1
145.0 1.077069389586929 0
145.0 1.1643792089239577 0
146.0 1.165668446855441 0
147.0 1.245762472988628 0
148.0 1.0599293283849551 1
149.0 1.0599293283849551 0
149.0 1.0960634142715238 0
150.0 1.227515870273141 0
151.0 1.176139702494553 0
152.0 1.2117432185171737 0
153.0 1.1971386882470392 0
154.0 1.1456746849945345 0
155.0 1.179543483357925 0
156.0 1.2634888208415045 0
157.0 1.0257067032455622 1
158.0 1.0257067032455622 0
158.0 1.2103504505482596 0
159.0 1.2127776376264572 0
160.0 1.104880178307669 0
161.0 1.1853191238278011 0
162.0 1.1102973640087412 0
163.0 1.1839220837737423 0
164.0 1.1272938521335638 0
165.0 1.0777703426566452 0
166.0 1.1772766370251588 0
167.0 1.0808848081059301 0
168.0 1.041079090474422 0
169.0 1.0798629789384646 0
170.0 1.0477105560680684 0
171.0 1.0223762942711085 1
172.0 1.0223762942711085 0
172.0 1.1338908568783939 0
173.0 1.0339566573860164 0
174.0 1.1097749924093951 0
175.0 1.1204359568121878 0
176.0 1.1039427243132451 0
177.0 1.0996024151707806 0
178.0 1.162334142240558 0
179.0 1.229345411889436 0
180.0 1.1656759724748564 0
181.0 1.1995773369991372 0
182.0 1.1505183177204301 0
183.0 1.1165202008643171 0
184.0 1.1364957064134655 0
185.0 1.1045608132436155 0
186.0 1.0707214417679365 0
187.0 1.111094656790968 0
188.0 1.1286268292643138 0
189.0 1.097674118416988 0
190.0 1.0905628653480075 0
191.0 0.9952907222826698 1
192.0 0.9952907222826698 0
192.0 1.082788399790438 0
193.0 1.09963162518837 0
194.0 1.1115574430494863 0
195.0 1.074106127601051 0
196.0 1.0852496156018803 0
197.0 1.089763369822273 0
198.0 1.1316006075094556 0
199.0 1.0717267412835465 0
200.0 1.0895263912654147 0
201.0 1.0933772382603875 0
202.0 1.0936845277732874 0
203.0 1.0369364503438214 0
204.0 1.116492168870649 0
205.0 1.147829398072416 0
206.0 1.0312714919800399 0
207.0 1.1183693427119155 0
208.0 1.05779405680153 0
209.0 0.9959162012219746 0
210.0 1.0209134227220356 0
211.0 1.0430095366363867 0
212.0 1.1044628246784325 0
213.0 1.0672466795118831 0
214.0 0.9582945857313423 1
215.0 0.9582945857313423 0
215.0 1.0915189339735067 0
216.0 0.938094146104394 1
217.0 0.938094146104394 0
217.0 1.0172593150126372 0
218.0 1.0196870865968342 0
